Temps (s);Direction;Mod. source;Ser. source;Mod. dest;Ser. dest;ID message;Donnee 1;Donnee 2
273.200000000;IN;ADLM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.9677734375;2392769
273.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07891845703125;2394700
273.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-16.0893497467041;2392770
273.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.2843699999992;0
273.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87239199999885;0
273.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
273.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.600343227386475;2392770
273.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.46653124690055847;2392770
274.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.7024049758911133;2392770
274.100000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2392776
274.200000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86503.0;2392779
274.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.2853699999992;0
274.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87229199999885;0
274.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
274.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;SD_CARD_SPACE_LEFT;7149648;2392784
274.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;SD_TOTAL_BYTES_WRITTEN;330252288;2392784
274.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86465.0;2392791
274.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86503.0;2392779
275.000000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2392796
275.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.286369999999195;0
275.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87219199999885;0
275.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
275.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
275.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86502.0;2392799
275.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86472.0;2392811
275.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.28736999999919;408
275.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.04052734375;2395100
275.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.7158203125;2395400
276.000000000;IN;ATM_MASTER;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.28836999999919;0
276.100000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87209199999884;0
276.200000000;IN;ADIRM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
276.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.017578125;2392809
276.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.02587890625;2392809
276.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.97021484375;2392809
276.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.078857421875;2394800
276.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-16.318357467651367;2392810
276.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.28936999999919;0
276.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87199199999884;0
277.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
277.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.4629387855529785;2392810
277.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.04153123497962952;2392810
277.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-0.9237785339355469;2392810
277.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;408
277.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2392816
277.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.290369999999186;0
277.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87189199999884;0
277.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
277.900000000;IN;GS;2;IOM;ALL_SERIAL_NBS;SD_TOTAL_BYTES_WRITTEN;66928640;2392832
278.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
278.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86470.0;2392831
278.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2392819
278.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2392836
278.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.23016357421875;2395000
278.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29136999999918;0
278.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87179199999883;0
278.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
278.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0302734375;2395100
278.900000000;IN;ADM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0400390625;2395200
279.000000000;IN;ATM_SLAVE;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Z;0.69580078125;2395500
279.100000000;IN;NUC;0;IOM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00732421875;2392849
279.200000000;IN;ADRMSAT;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Y;-0.001953125;2392849
279.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29236999999918;0
279.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87169199999883;0
279.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
279.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Z;0.99267578125;2392849
279.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.0784912109375;2394900
279.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.95600891113281;2392850
279.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_X;-0.1469999998807907;2392850
280.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.44099998474121094;2392850
280.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29336999999918;0
280.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87159199999883;0
280.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
280.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.5389999747276306;2392850
280.500000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
280.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
280.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;0
280.800000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;0
280.900000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;0
281.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29436999999918;0
281.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87149199999882;0
281.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
281.300000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;0
281.400000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;0
281.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86468.0;2392871
281.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_TEMPERATURE1;45.939998626708984;2392871
281.700000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_BRIDGEWIRE_RES_DROGUE;1550.9033203125;2392865
281.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.295369999999174;0
281.900000000;IN;ATM_SLAVE;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87139199999882;0
282.000000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
282.100000000;IN;MCD;2;IOM;ALL_SERIAL_NBS;LVDM_BRIDGEWIRE_RES_MAIN;1575.87890625;2392865
282.200000000;IN;ATM_MASTER;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86503.0;2392859
282.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2392876
282.400000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86504.0;2392879
282.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86474.0;2392891
282.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29636999999917;0
282.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87129199999882;0
282.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
282.900000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;LVDM_BRIDGEWIRE_RES_DROGUE;1555.7373046875;2392892
283.000000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;LVDM_BRIDGEWIRE_RES_MAIN;1627.44140625;2392892
283.100000000;IN;ADLM;2;IOM;ALL_SERIAL_NBS;PUM_VBAT1;7.906301021575928;2392888
283.200000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
283.300000000;IN;ADRMSAT;2;IOM;ALL_SERIAL_NBS;PUM_VBAT2;7.960269451141357;2392888
283.400000000;IN;NUC;2;IOM;ALL_SERIAL_NBS;PUM_BAT1_CURRENT;0.3319336175918579;2392888
283.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29736999999917;0
283.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87119199999881;0
283.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
283.800000000;IN;MCD;2;IOM;ALL_SERIAL_NBS;LSM_ACC_X;0.33945316076278687;2392888
283.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17578125;2394800
284.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22979736328125;2395100
284.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0283203125;2395200
284.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.064453125;2395300
284.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.29836999999917;0
284.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87109199999881;0
284.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
284.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.2939999997615814;2392890
284.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.5370312333106995;2392890
284.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.9742811918258667;2392890
284.900000000;IN;ATM_SLAVE;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.34153124690055847;2392890
285.000000000;IN;ATM_MASTER;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-0.633702278137207;2392890
285.100000000;IN;ATM_SLAVE;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.299369999999165;0
285.200000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87099199999881;0
285.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
285.400000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;PUM_VBAT3;8.168431282043457;2392888
285.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86476.0;2392896
285.600000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;MODULE_HEARTBEAT;2392891;1804848671
285.700000000;IN;APUM;2;IOM;ALL_SERIAL_NBS;MODULE_HEARTBEAT;2392889;1804848671
285.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
285.900000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2392899
286.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30036999999916;0
286.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8708919999988;0
286.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
286.300000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2392911
286.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2392899
286.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86478.0;2392916
286.600000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_TEMPERATURE1;45.220001220703125;2392916
286.700000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2392919
286.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30136999999916;0
286.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8707919999988;0
287.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
287.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2392931
287.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0458984375;2395400
287.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.7197265625;2395600
287.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;-0.02587890625;2392929
287.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.0615234375;2392929
287.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30236999999916;0
287.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8706919999988;0
287.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
287.900000000;IN;MCD;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.3919999897480011;2392930
288.000000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.4899999797344208;2392930
288.100000000;IN;NUC;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.4245312213897705;2392930
288.200000000;IN;ATM_SLAVE;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.7867811918258667;2392930
288.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.46653124690055847;2392930
288.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
288.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.303369999999155;0
288.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8705919999988;0
288.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
288.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.1680536270141602;2392930
288.900000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2392936
289.000000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86495.0;2392939
289.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2392951
289.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86495.0;2392939
289.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30436999999915;0
289.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87049199999879;0
289.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
289.600000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2392956
289.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;MODULE_HEARTBEAT;2392955;1804848671
289.800000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2392959
289.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2392971
290.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2392959
290.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30536999999915;0
290.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87039199999879;0
290.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
290.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17523193359375;2394900
290.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22796630859375;2395200
290.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0419921875;2395300
290.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.03564453125;2395500
290.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.69189453125;2395700
290.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30636999999915;0
291.000000000;IN;ADIRM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
291.100000000;IN;GS;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87029199999878;0
291.200000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
291.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.013671875;2392969
291.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.05126953125;2392969
291.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.009765625;2392969
291.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07476806640625;2395000
291.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.49953123927116394;2392970
291.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.307369999999146;0
291.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87019199999878;0
292.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
292.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.8992811441421509;2392970
292.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.2915312349796295;2392970
292.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-3.320725440979004;2392970
292.400000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86483.0;2392976
292.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2392979
292.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.308369999999144;0
292.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.87009199999878;0
292.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
292.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86474.0;2392991
293.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86505.0;2392979
293.100000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86484.0;2392996
293.200000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2392999
293.300000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2393011
293.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.30936999999914;0
293.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86999199999877;0
293.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
293.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
293.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;33.31036999999914;408
293.900000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86989199999877;408
294.000000000;IN;NUC;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;408
294.100000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;408
294.200000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;408
294.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.31136999999914;0
294.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86979199999877;0
294.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
294.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2392999
294.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.175048828125;2395000
294.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22845458984375;2395300
294.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.02783203125;2395400
295.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.07861328125;2395600
295.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.312369999999135;0
295.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86969199999876;0
295.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
295.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.6728515625;2395800
295.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.00146484375;2393009
295.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.03564453125;2393009
295.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.9794921875;2393009
295.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07421875;2395100
295.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.31336999999913;0
296.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86959199999876;0
296.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
296.200000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
296.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-16.043548583984375;2393010
296.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-7.058358669281006;2393010
296.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.4899999797344208;2393010
296.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.1759999990463257;2393010
296.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.43703123927116394;2393010
296.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.31436999999913;0
296.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.86949199999876;0
297.000000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
297.100000000;IN;ADRMSAT;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.7992812395095825;2393010
297.200000000;IN;ATM_SLAVE;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.316531240940094;2393010
297.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-0.7253055572509766;2393010
